publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,confirmed_deaths,total_cases,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2019-08-02,2019-08-01,COD,North Kivu,Mutwanga,15,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,North Kivu,Nyiragongo,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,North Kivu,Oicha,50,0,24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,North Kivu,Vuhovi,99,13,35,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Ariwara,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Bunia,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Komanda,36,9,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Mambasa,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Mandima,217,4,122,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Nyankunde,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Rwampara,8,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-02,2019-08-01,COD,Ituri,Tchomia,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,WHO RAPPORT DE SITUATION N°348
2019-08-01,2019-07-31,COD,North Kivu,Alimbongo,5,0,2,5,2,3,NA,NA,NA,NA,NA,1,0,1,0,0,-23,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Beni,581,9,368,590,377,62,NA,NA,NA,NA,NA,6,0,6,5,5,12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Biena,16,1,12,17,13,15,NA,NA,NA,NA,NA,1,0,1,0,0,13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Butembo,258,0,300,258,300,33,NA,NA,NA,NA,NA,-1,0,-1,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Goma,1,0,1,1,1,22,NA,NA,NA,NA,NA,0,0,0,0,0,22,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Kalunguta,132,15,54,147,69,30,NA,NA,NA,NA,NA,-1,0,-1,0,0,27,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Katwa,624,16,434,640,450,48,NA,NA,NA,NA,NA,0,0,0,1,1,47,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,#N/A,Kayna,9,0,5,9,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Kyondo,20,2,13,22,15,12,NA,NA,NA,NA,NA,-2,0,-2,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Lubero,31,2,4,33,6,7,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Mabalako,364,16,262,380,278,14,NA,NA,NA,NA,NA,6,0,6,2,2,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Mangurujipa,18,0,12,18,12,11,NA,NA,NA,NA,NA,-2,0,-2,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Masereka,48,6,16,54,22,5,NA,NA,NA,NA,NA,-1,0,-1,0,0,-16,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Musienene,73,1,29,74,30,29,NA,NA,NA,NA,NA,2,0,2,0,0,15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Mutwanga,15,0,8,15,8,35,NA,NA,NA,NA,NA,0,0,0,0,0,35,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Nyiragongo,2,0,0,2,0,3,NA,NA,NA,NA,NA,1,0,1,0,0,-9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Oicha,50,0,24,50,24,16,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,North Kivu,Vuhovi,98,13,35,111,48,13,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Ariwara,1,0,1,1,1,6,NA,NA,NA,NA,NA,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Bunia,4,0,4,4,4,17,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Komanda,36,9,15,45,24,7,NA,NA,NA,NA,NA,2,0,2,1,1,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Mambasa,6,0,3,6,3,3,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Mandima,216,4,121,220,125,20,NA,NA,NA,NA,NA,1,0,1,1,1,-11,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,-17,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Rwampara,8,0,3,8,3,5,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-08-01,2019-07-31,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1aout19?
2019-07-31,2019-07-30,COD,North Kivu,Alimbongo,4,0,2,4,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Beni,575,9,363,584,372,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Biena,15,1,12,16,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Butembo,259,0,300,259,300,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Goma,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Kalunguta,133,15,54,148,69,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Katwa,624,16,433,640,449,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Kayina,10,0,5,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Kyondo,22,2,13,24,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Lubero,31,2,4,33,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Mabalako,358,16,260,374,276,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Mangurujipa,20,0,12,20,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Masereka,49,6,16,55,22,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Musienene,71,1,29,72,30,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Mutwanga,15,0,8,15,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Nyiragongo,1,0,0,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Oicha,50,0,24,50,24,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,North Kivu,Vuhovi,98,13,35,111,48,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Ariwara,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Bunia,4,0,4,4,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Komanda,34,9,14,43,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Mambasa,6,0,3,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Mandima,215,4,120,219,124,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Nyankunde,1,0,1,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Rwampara,8,0,3,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-31,2019-07-30,COD,Ituri,Tchomia,2,0,2,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31juil19
2019-07-22,2019-07-21,COD,North Kivu,Alimbongo,4,0,2,4,2,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Beni,517,9,328,526,337,32,NA,NA,NA,NA,NA,10,0,10,4,4,-46,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Biena,15,1,12,16,13,18,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Butembo,258,0,295,258,295,27,NA,NA,NA,NA,NA,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Goma,1,0,1,1,1,15,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Kalunguta,128,15,54,143,69,8,NA,NA,NA,NA,NA,0,0,0,0,0,-13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Katwa,622,16,431,638,447,24,NA,NA,NA,NA,NA,0,0,0,0,0,-16,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Kayina,9,0,5,9,5,7,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Kyondo,22,2,13,24,15,12,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Lubero,29,2,4,31,6,12,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Mabalako,353,16,250,369,266,10,NA,NA,NA,NA,NA,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Mangurujipa,20,0,12,20,12,3,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Masereka,48,6,16,54,22,1,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Musienene,71,1,29,72,30,21,NA,NA,NA,NA,NA,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Mutwanga,13,0,7,13,7,29,NA,NA,NA,NA,NA,1,0,1,1,1,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Oicha,51,0,24,51,24,16,NA,NA,NA,NA,NA,2,0,2,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,North Kivu,Vuhovi,93,13,34,106,47,8,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Ariwara,1,0,1,1,1,5,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Bunia,4,0,4,4,4,7,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Komanda,32,9,13,41,22,6,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Mambasa,3,0,2,3,2,2,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Mandima,193,4,106,197,110,6,NA,NA,NA,NA,NA,1,0,1,1,1,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Rwampara,8,0,3,8,3,2,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-22,2019-07-21,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22juil19
2019-07-21,2019-07-20,COD,North Kivu,Alimbongo,4,0,2,4,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Beni,507,9,324,516,333,78,NA,NA,NA,NA,NA,9,0,9,6,6,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Biena,15,1,12,16,13,17,NA,NA,NA,NA,NA,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Butembo,258,0,295,258,295,32,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Goma,1,0,1,1,1,11,NA,NA,NA,NA,NA,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Kalunguta,128,15,54,143,69,21,NA,NA,NA,NA,NA,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Katwa,622,16,431,638,447,40,NA,NA,NA,NA,NA,0,0,0,0,0,14,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Kayina,9,0,5,9,5,3,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Kyondo,22,2,13,24,15,10,NA,NA,NA,NA,NA,0,0,0,0,0,-15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Lubero,29,2,4,31,6,11,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Mabalako,353,16,250,369,266,16,NA,NA,NA,NA,NA,0,0,0,3,3,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Mangurujipa,20,0,12,20,12,10,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Masereka,48,6,16,54,22,5,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Musienene,71,1,29,72,30,27,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Mutwanga,12,0,6,12,6,27,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Oicha,49,0,24,49,24,19,NA,NA,NA,NA,NA,4,0,4,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,North Kivu,Vuhovi,93,13,34,106,47,5,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Ariwara,1,0,1,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Bunia,4,0,4,4,4,7,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Komanda,32,9,13,41,22,6,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Mambasa,3,0,2,3,2,3,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Mandima,192,4,105,196,109,10,NA,NA,NA,NA,NA,1,0,1,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Rwampara,8,0,3,8,3,1,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-21,2019-07-20,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21juil19
2019-07-20,2019-07-19,COD,North Kivu,Alimbongo,4,0,2,4,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Beni,498,9,318,507,327,80,NA,NA,NA,NA,NA,7,0,7,6,6,68,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Biena,15,1,12,16,13,23,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Butembo,258,0,295,258,295,39,NA,NA,NA,NA,NA,1,0,1,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Goma,1,0,1,1,1,21,NA,NA,NA,NA,NA,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Kalunguta,128,15,54,143,69,13,NA,NA,NA,NA,NA,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Katwa,622,16,431,638,447,26,NA,NA,NA,NA,NA,0,0,0,1,1,-12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Kayina,9,0,5,9,5,4,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Kyondo,22,2,13,24,15,25,NA,NA,NA,NA,NA,0,0,0,0,0,18,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Lubero,29,2,4,31,6,13,NA,NA,NA,NA,NA,1,0,1,0,-2,-8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Mabalako,353,16,247,369,263,19,NA,NA,NA,NA,NA,3,0,3,3,5,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Mangurujipa,20,0,12,20,12,8,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Masereka,48,6,16,54,22,7,NA,NA,NA,NA,NA,1,0,1,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Musienene,71,1,29,72,30,24,NA,NA,NA,NA,NA,0,0,0,0,0,-18,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Mutwanga,12,0,6,12,6,27,NA,NA,NA,NA,NA,0,0,0,0,0,-106,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Oicha,45,0,24,45,24,14,NA,NA,NA,NA,NA,0,0,0,0,0,-13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,North Kivu,Vuhovi,93,13,34,106,47,3,NA,NA,NA,NA,NA,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,Ituri,Ariwara,1,0,1,1,1,3,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,Ituri,Bunia,4,0,4,4,4,14,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,Ituri,Komanda,32,9,13,41,22,7,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,Ituri,Mambasa,3,0,2,3,2,2,NA,NA,NA,NA,NA,1,0,1,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
2019-07-20,2019-07-19,COD,Ituri,Mandima,191,4,105,195,109,16,NA,NA,NA,NA,NA,3,0,3,2,2,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20juil19
